摘む,つまむ,godan,つ
摘む,つむ,godan,つ
摘出,てきしゅつ,suru,てきしゅつ
摘発,てきはつ,suru,てきはつ
摩る,さする,godan,さす
摩擦,まさつ,suru,まさつ
摩耗,まもう,suru,まもう
撃ち,うち,suru,うち
撃つ,うつ,godan,う
撃墜,げきつい,suru,げきつい
撃沈,げきちん,suru,げきちん
撃破,げきは,suru,げきは
撃退,げきたい,suru,げきたい
撒く,まく,godan,ま
撤兵,てっぺい,suru,てっぺい
撤去,てっきょ,suru,てっきょ
撤収,てっしゅう,suru,てっしゅう
撤回,てっかい,suru,てっかい
撤廃,てっぱい,suru,てっぱい
撤退,てったい,suru,てったい
撥ねる,はねる,ichidan,は
撫でる,なでる,ichidan,な
撮る,とる,godan,と
撮影,さつえい,suru,さつえい
撲滅,ぼくめつ,suru,ぼくめつ
擁する,ようする,suru,ようする
擁立,ようりつ,suru,ようりつ
擁護,ようご,suru,ようご
操る,あやつる,godan,あやつ
操作,そうさ,suru,そうさ
操業,そうぎょう,suru,そうぎょう
操縦,そうじゅう,suru,そうじゅう
操車,そうしゃ,suru,そうしゃ
擤む,かむ,godan,か
擦る,こする,godan,こす
擦る,する,godan,す
擽る,くすぐる,godan,くすぐ
支える,ささえる,ichidan,ささ
支える,つかえる,ichidan,つかえ
支出,ししゅつ,suru,ししゅつ
支度,したく,suru,したく
支払う,しはらう,godan,しはら
支持,しじ,suru,しじ
支援,しえん,suru,しえん
支給,しきゅう,suru,しきゅう
支配,しはい,suru,しはい
改ざん,かいざん,suru,かいざん
改まる,あらたまる,godan,あらたま
改める,あらためる,ichidan,あらた
改作,かいさく,suru,かいさく
改修,かいしゅう,suru,かいしゅう
改名,かいめい,suru,かいめい
改善,かいぜん,suru,かいぜん
改変,かいへん,suru,かいへん
改宗,かいしゅう,suru,かいしゅう
改定,かいてい,suru,かいてい
改廃,かいはい,suru,かいはい
改心,かいしん,suru,かいしん
改悪,かいあく,suru,かいあく
改憲,かいけん,suru,かいけん
改新,かいしん,suru,かいしん
改札,かいさつ,suru,かいさつ
改正,かいせい,suru,かいせい
改称,かいしょう,suru,かいしょう
改築,かいちく,suru,かいちく
改組,かいそ,suru,かいそ
改編,かいへん,suru,かいへん
改良,かいりょう,suru,かいりょう
改装,かいそう,suru,かいそう
改訂,かいてい,suru,かいてい
改造,かいぞう,suru,かいぞう
改選,かいせん,suru,かいせん
改革,かいかく,suru,かいかく
改題,かいだい,suru,かいだい
攻める,せめる,ichidan,せ
攻撃,こうげき,suru,こうげき
攻略,こうりゃく,suru,こうりゃく
放す,はなす,godan,はな
放つ,はなつ,godan,はな
放る,ほうる,godan,ほう
放れる,はなれる,ichidan,はな
放任,ほうにん,suru,ほうにん
放免,ほうめん,suru,ほうめん
放心,ほうしん,suru,ほうしん
放映,ほうえい,suru,ほうえい
放棄,ほうき,suru,ほうき
放水,ほうすい,suru,ほうすい
放流,ほうりゅう,suru,ほうりゅう
放浪,ほうろう,suru,ほうろう
放火,ほうか,suru,ほうか
放熱,ほうねつ,suru,ほうねつ
放牧,ほうぼく,suru,ほうぼく
放置,ほうち,suru,ほうち
放蕩,ほうとう,suru,ほうとう
放言,ほうげん,suru,ほうげん
放送,ほうそう,suru,ほうそう
放逐,ほうちく,suru,ほうちく
放電,ほうでん,suru,ほうでん
故障,こしょう,suru,こしょう
救う,すくう,godan,すく
救出,きゅうしゅつ,suru,きゅうしゅつ
救助,きゅうじょ,suru,きゅうじょ
救援,きゅうえん,suru,きゅうえん
救済,きゅうさい,suru,きゅうさい
救護,きゅうご,suru,きゅうご
敗れる,やぶれる,ichidan,やぶ
敗北,はいぼく,suru,はいぼく
敗戦,はいせん,suru,はいせん
敗訴,はいそ,suru,はいそ
敗走,はいそう,suru,はいそう
敗退,はいたい,suru,はいたい
教える,おしえる,ichidan,おし
教わる,おそわる,godan,おそわ
教化,きょうか,suru,きょうか
教唆,きょうさ,suru,きょうさ
教示,きょうじ,suru,きょうじ
教習,きょうしゅう,suru,きょうしゅう
教育,きょういく,suru,きょういく
教訓,きょうくん,suru,きょうくん
敢行,かんこう,suru,かんこう
敢闘,かんとう,suru,かんとう
散らかす,ちらかす,godan,ちらか
散らかる,ちらかる,godan,ちらか
散らす,ちらす,godan,ちら
散らばる,ちらばる,godan,ちらば
散る,ちる,godan,ち
散会,さんかい,suru,さんかい
散在,さんざい,suru,さんざい
散布,さんぷ,suru,さんぷ
散歩,さんぽ,suru,さんぽ
散水,さんすい,suru,さんすい
散策,さんさく,suru,さんさく
散見,さんけん,suru,さんけん
散逸,さんいつ,suru,さんいつ
散髪,さんぱつ,suru,さんぱつ
敬う,うやまう,godan,うやま
敬愛,けいあい,suru,けいあい
敬服,けいふく,suru,けいふく
敬礼,けいれい,suru,けいれい
敬遠,けいえん,suru,けいえん
数える,かぞえる,ichidan,かぞ
整う,ととのう,godan,ととの
整える,ととのえる,ichidan,ととの
整備,せいび,suru,せいび
整合,せいごう,suru,せいごう
整地,せいち,suru,せいち
整理,せいり,suru,せいり
整頓,せいとん,suru,せいとん
整髪,せいはつ,suru,せいはつ
敵対,てきたい,suru,てきたい
敵視,てきし,suru,てきし
敵討ち,かたきうち,suru,かたきうち
敷く,しく,godan,し
敷設,ふせつ,suru,ふせつ
文通,ぶんつう,suru,ぶんつう
斉唱,せいしょう,suru,せいしょう
料理,りょうり,suru,りょうり
斡旋,あっせん,suru,あっせん
斬る,きる,godan,き
断つ,たつ,godan,た
断る,ことわる,godan,ことわ
断交,だんこう,suru,だんこう
断念,だんねん,suru,だんねん
断水,だんすい,suru,だんすい
断熱,だんねつ,suru,だんねつ
断絶,だんぜつ,suru,だんぜつ
断続,だんぞく,suru,だんぞく
断罪,だんざい,suru,だんざい
断行,だんこう,suru,だんこう
断言,だんげん,suru,だんげん
断食,だんじき,suru,だんじき
新作,しんさく,suru,しんさく
新生,しんせい,suru,しんせい
新着,しんちゃく,suru,しんちゃく
新築,しんちく,suru,しんちく
新装,しんそう,suru,しんそう
新設,しんせつ,suru,しんせつ
新調,しんちょう,suru,しんちょう
新造,しんぞう,suru,しんぞう
新陳代謝,しんちんたいしゃ,suru,しんちんたいしゃ
施す,ほどこす,godan,ほどこ
施工,せこう,suru,せこう
施行,しこう,suru,しこう
施錠,せじょう,suru,せじょう
旅立つ,たびだつ,godan,たびだ
旅行,りょこう,suru,りょこう
旋回,せんかい,suru,せんかい
旗揚げ,はたあげ,suru,はたあげ
既存,きそん,suru,きそん
日光浴,にっこうよく,suru,にっこうよく
日参,にっさん,suru,にっさん
日焼け,ひやけ,suru,ひやけ
日進月歩,にっしんげっぽ,suru,にっしんげっぽ
早まる,はやまる,godan,はやま
早める,はやめる,ichidan,はや
早出,はやで,suru,はやで
早変わり,はやがわり,suru,はやがわり
早寝,はやね,suru,はやね
早引け,はやびけ,suru,はやびけ
早産,そうざん,suru,そうざん
早起き,はやおき,suru,はやおき
早退,そうたい,suru,そうたい
昇任,しょうにん,suru,しょうにん
昇格,しょうかく,suru,しょうかく
昇級,しょうきゅう,suru,しょうきゅう
昇給,しょうきゅう,suru,しょうきゅう
昇進,しょうしん,suru,しょうしん
昇降,しょうこう,suru,しょうこう
明かす,あかす,godan,あか
明ける,あける,ichidan,あけ
明文化,めいぶんか,suru,めいぶんか
明示,めいじ,suru,めいじ
明言,めいげん,suru,めいげん
明記,めいき,suru,めいき
昏睡,こんすい,suru,こんすい
映える,はえる,ichidan,は
映す,うつす,godan,うつ
映る,うつる,godan,うつ
映写,えいしゃ,suru,えいしゃ
春めく,はるめく,godan,はるめ
是正,ぜせい,suru,ぜせい
是認,ぜにん,suru,ぜにん
昼寝,ひるね,suru,ひるね
晒す,さらす,godan,さら
晩酌,ばんしゃく,suru,ばんしゃく
普及,ふきゅう,suru,ふきゅう
晴らす,はらす,godan,はら
晴れ,ばれ,suru,ばれ
晴れる,はれる,ichidan,は
暈ける,ぼける,ichidan,ぼ
暈す,ぼかす,godan,ぼか
暖房,だんぼう,suru,だんぼう
暗殺,あんさつ,suru,あんさつ
暗算,あんざん,suru,あんざん
暗記,あんき,suru,あんき
暗躍,あんやく,suru,あんやく
暗転,あんてん,suru,あんてん
暗闘,あんとう,suru,あんとう
暫く,しばらく,suru,しばらく
暮らす,くらす,godan,くら
暮れ,くれ,suru,くれ
暮れる,くれる,ichidan,く
暴れる,あばれる,ichidan,あば
暴発,ぼうはつ,suru,ぼうはつ
暴落,ぼうらく,suru,ぼうらく
暴行,ぼうこう,suru,ぼうこう
暴走,ぼうそう,suru,ぼうそう
暴露,ばくろ,suru,ばくろ
暴食,ぼうしょく,suru,ぼうしょく
暴飲,ぼういん,suru,ぼういん
暴騰,ぼうとう,suru,ぼうとう
曇る,くもる,godan,くも
曲がりくねる,まがりくねる,godan,まがり
曲がる,まがる,godan,まが
曲げる,まげる,ichidan,ま
曲折,きょくせつ,suru,きょくせつ
更ける,ふける,ichidan,ふ
更改,こうかい,suru,こうかい
更新,こうしん,suru,こうしん
更正,こうせい,suru,こうせい
更生,こうせい,suru,こうせい
更迭,こうてつ,suru,こうてつ
書く,かく,godan,か
書写,しょしゃ,suru,しょしゃ
書類送検,しょるいそうけん,suru,しょるいそうけん
替え,かえ,suru,かえ
替える,かえる,ichidan,か
替わる,かわる,godan,かわ
有する,ゆうする,suru,ゆうする
有る,ある,godan,あ
服する,ふくする,suru,ふくする
服務,ふくむ,suru,ふくむ
服喪,ふくも,suru,ふくも
服役,ふくえき,suru,ふくえき
服従,ふくじゅう,suru,ふくじゅう
服用,ふくよう,suru,ふくよう
服薬,ふくやく,suru,ふくやく
朗読,ろうどく,suru,ろうどく
望む,のぞむ,godan,のぞ
朝令暮改,ちょうれいぼかい,suru,ちょうれいぼかい
朝寝坊,あさねぼう,suru,あさねぼう
朝見,ちょうけん,suru,ちょうけん
朝貢,ちょうこう,suru,ちょうこう
期す,きす,godan,き
期待,きたい,suru,きたい
本末転倒,ほんまつてんとう,suru,ほんまつてんとう
束ねる,たばねる,ichidan,たば
束縛,そくばく,suru,そくばく
来る,くる,irregular,く
来場,らいじょう,suru,らいじょう
来店,らいてん,suru,らいてん
来援,らいえん,suru,らいえん
来日,らいにち,suru,らいにち
来航,らいこう,suru,らいこう
来襲,らいしゅう,suru,らいしゅう
来訪,らいほう,suru,らいほう
来迎,らいごう,suru,らいごう
東奔西走,とうほんせいそう,suru,とうほんせいそう
東進,とうしん,suru,とうしん
林立,りんりつ,suru,りんりつ
枚挙,まいきょ,suru,まいきょ
果たす,はたす,godan,はた
果てる,はてる,ichidan,は
枯れ,がれ,suru,がれ
枯れる,かれる,ichidan,か
枯死,こし,suru,こし
枯渇,こかつ,suru,こかつ
架橋,かきょう,suru,かきょう
架設,かせつ,suru,かせつ
染まる,そまる,godan,そま
染みる,しみる,ichidan,し
染める,そめる,ichidan,そ
査問,さもん,suru,さもん
査定,さてい,suru,さてい
査察,ささつ,suru,ささつ
栄える,さかえる,ichidan,さか
校正,こうせい,suru,こうせい
校閲,こうえつ,suru,こうえつ
核武装,かくぶそう,suru,かくぶそう
根ざす,ねざす,godan,ね
根付く,ねづく,godan,ねづ
根回し,ねまわし,suru,ねまわし
根治,こんじ,suru,こんじ
根絶,こんぜつ,suru,こんぜつ
根負け,こんまけ,suru,こんまけ
格上げ,かくあげ,suru,かくあげ
格下げ,かくさげ,suru,かくさげ
格付け,かくづけ,suru,かくづけ
格納,かくのう,suru,かくのう
格闘,かくとう,suru,かくとう
栽培,さいばい,suru,さいばい
案じる,あんじる,ichidan,あん
案分,あんぶん,suru,あんぶん
梅雨入り,つゆいり,suru,つゆいり
梅雨明け,つゆあけ,suru,つゆあけ
梗塞,こうそく,suru,こうそく
梯子,はしご,suru,はしご
梱包,こんぽう,suru,こんぽう
棄却,ききゃく,suru,ききゃく
棄権,きけん,suru,きけん
棒引き,ぼうびき,suru,ぼうびき
棒読み,ぼうよみ,suru,ぼうよみ
棚上げ,たなあげ,suru,たなあげ
植える,うえる,ichidan,う
植林,しょくりん,suru,しょくりん
植栽,しょくさい,suru,しょくさい
植樹,しょくじゅ,suru,しょくじゅ
植民,しょくみん,suru,しょくみん
検便,けんべん,suru,けんべん
検出,けんしゅつ,suru,けんしゅつ
検分,けんぶん,suru,けんぶん
検問,けんもん,suru,けんもん
検定,けんてい,suru,けんてい
検挙,けんきょ,suru,けんきょ
検査,けんさ,suru,けんさ
検疫,けんえき,suru,けんえき
検索,けんさく,suru,けんさく
検視,けんし,suru,けんし
検討,けんとう,suru,けんとう
検診,けんしん,suru,けんしん
検証,けんしょう,suru,けんしょう
楯突く,たてつく,godan,たてつ
極まる,きわまる,godan,きわ
極める,きわめる,ichidan,きわ
極論,きょくろん,suru,きょくろん
楽しむ,たのしむ,godan,たの
楽観,らっかん,suru,らっかん
概算,がいさん,suru,がいさん
概観,がいかん,suru,がいかん
概説,がいせつ,suru,がいせつ
構う,かまう,godan,かま
構える,かまえる,ichidan,かま
構想,こうそう,suru,こうそう
構成,こうせい,suru,こうせい
構築,こうちく,suru,こうちく
様になる,ようになる,godan,さま
様変わり,さまがわり,suru,さまがわり
標榜,ひょうぼう,suru,ひょうぼう
模倣,もほう,suru,もほう
模写,もしゃ,suru,もしゃ
模擬,もぎ,suru,もぎ
模様替え,もようがえ,suru,もようがえ
模索,もさく,suru,もさく
模造,もぞう,suru,もぞう
横たえる,よこたえる,ichidan,よこた
横たわる,よこたわる,godan,よこ
横ばい,よこばい,suru,よこばい
横付け,よこづけ,suru,よこづけ
横切る,よこぎる,godan,よこぎ
横取り,よこどり,suru,よこどり
横断,おうだん,suru,おうだん
横流し,よこながし,suru,よこながし
横滑り,よこすべり,suru,よこすべり
横行,おうこう,suru,おうこう
横転,おうてん,suru,おうてん
横領,おうりょう,suru,おうりょう
樹立,じゅりつ,suru,じゅりつ
機械化,きかいか,suru,きかいか
機能,きのう,suru,きのう
欠かす,かかす,godan,かか
欠く,かく,godan,か
欠ける,かける,ichidan,か
欠乏,けつぼう,suru,けつぼう
欠勤,けっきん,suru,けっきん
欠場,けつじょう,suru,けつじょう
欠如,けつじょ,suru,けつじょ
欠席,けっせき,suru,けっせき
欠損,けっそん,suru,けっそん
欠航,けっこう,suru,けっこう
欠落,けつらく,suru,けつらく
次ぐ,つぐ,godan,つ
欲しがる,ほしがる,godan,ほし
欲する,ほっする,suru,ほっする
欲張る,よくばる,godan,よくば
欲求,よっきゅう,suru,よっきゅう
欺く,あざむく,godan,あざむ
欺瞞,ぎまん,suru,ぎまん
歌う,うたう,godan,うた
歌唱,かしょう,suru,かしょう
歌舞,かぶ,suru,かぶ
歓呼,かんこ,suru,かんこ
歓喜,かんき,suru,かんき
歓待,かんたい,suru,かんたい
歓談,かんだん,suru,かんだん
歓迎,かんげい,suru,かんげい
歓送,かんそう,suru,かんそう
止す,よす,godan,よ
止まる,とどまる,godan,とど
止む,やむ,godan,や
止める,とめる,ichidan,と
止める,やめる,ichidan,や
止める,とめる,ichidan,とめ
止血,しけつ,suru,しけつ
正す,ただす,godan,ただ
正座,せいざ,suru,せいざ
正装,せいそう,suru,せいそう
正視,せいし,suru,せいし
正解,せいかい,suru,せいかい
武装,ぶそう,suru,ぶそう
歩く,あるく,godan,ある
歩む,あゆむ,godan,あゆ
歩行,ほこう,suru,ほこう
歪む,ゆがむ,godan,ゆが
歯向かう,はむかう,godan,はむか
歴任,れきにん,suru,れきにん
歴訪,れきほう,suru,れきほう
死に,しに,suru,しに
死ぬ,しぬ,godan,し
死亡,しぼう,suru,しぼう
死傷,ししょう,suru,ししょう
死別,しべつ,suru,しべつ
死去,しきょ,suru,しきょ
死守,ししゅ,suru,ししゅ
死没,しぼつ,suru,しぼつ
死滅,しめつ,suru,しめつ
死産,しざん,suru,しざん
死闘,しとう,suru,しとう
殉教,じゅんきょう,suru,じゅんきょう
殉職,じゅんしょく,suru,じゅんしょく
殉難,じゅんなん,suru,じゅんなん
残す,のこす,godan,のこ
残存,ざんぞん,suru,ざんぞん
残業,ざんぎょう,suru,ざんぎょう
残留,ざんりゅう,suru,ざんりゅう
殴る,なぐる,godan,なぐ
殴打,おうだ,suru,おうだ
殺す,ころす,godan,ころ
殺人,さつじん,suru,さつじん
殺傷,さっしょう,suru,さっしょう
殺到,さっとう,suru,さっとう
殺害,さつがい,suru,さつがい
殺戮,さつりく,suru,さつりく
殺気立つ,さっきだつ,godan,さっきだ
殺菌,さっきん,suru,さっきん
毒殺,どくさつ,suru,どくさつ
比する,ひする,suru,ひする
比べる,くらべる,ichidan,くら
比例,ひれい,suru,ひれい
比較,ひかく,suru,ひかく
気がつく,きがつく,godan,き
気づかれ,きづかれ,suru,きづかれ
気づく,きづく,godan,きづ
気兼ね,きがね,suru,きがね
気化,きか,suru,きか
気取る,きどる,godan,きど
気後れ,きおくれ,suru,きおくれ
気晴らし,きばらし,suru,きばらし
気絶,きぜつ,suru,きぜつ
気色ばむ,けしきばむ,godan,けしきば
気苦労,きぐろう,suru,きぐろう
気落ち,きおち,suru,きおち
気負う,きおう,godan,きお
気遣う,きづかう,godan,きづか
気配り,きくばり,suru,きくばり
水切り,みずきり,suru,みずきり
水増し,みずまし,suru,みずまし
水死,すいし,suru,すいし
水没,すいぼつ,suru,すいぼつ
水泳,すいえい,suru,すいえい
水洗,すいせん,suru,すいせん
水洗い,みずあらい,suru,みずあらい
水遊び,みずあそび,suru,みずあそび
氷解,ひょうかい,suru,ひょうかい
永住,えいじゅう,suru,えいじゅう
永続,えいぞく,suru,えいぞく
氾濫,はんらん,suru,はんらん
求める,もとめる,ichidan,もと
求人,きゅうじん,suru,きゅうじん
求刑,きゅうけい,suru,きゅうけい
求愛,きゅうあい,suru,きゅうあい
求職,きゅうしょく,suru,きゅうしょく
汎用,はんよう,suru,はんよう
汗ばむ,あせばむ,godan,あせば
汚す,よごす,godan,よご
汚れる,よごれる,ichidan,よご
汚染,おせん,suru,おせん
汚濁,おだく,suru,おだく
汲む,くむ,godan,く
決する,けっする,suru,けっする
決まる,きまる,godan,きま
決める,きめる,ichidan,きめ
決別,けつべつ,suru,けつべつ
決壊,けっかい,suru,けっかい
決定,けってい,suru,けってい
決心,けっしん,suru,けっしん
決意,けつい,suru,けつい
決戦,けっせん,suru,けっせん
決断,けつだん,suru,けつだん
決済,けっさい,suru,けっさい
決着,けっちゃく,suru,けっちゃく
決算,けっさん,suru,けっさん
決行,けっこう,suru,けっこう
決裁,けっさい,suru,けっさい
決裂,けつれつ,suru,けつれつ
決議,けつぎ,suru,けつぎ
決起,けっき,suru,けっき
決闘,けっとう,suru,けっとう
沈み,しずみ,suru,しず
沈む,しずむ,godan,しず
沈める,しずめる,ichidan,しず
沈下,ちんか,suru,ちんか
沈没,ちんぼつ,suru,ちんぼつ
沈滞,ちんたい,suru,ちんたい
沈着,ちんちゃく,suru,ちんちゃく
沈降,ちんこう,suru,ちんこう
沈静,ちんせい,suru,ちんせい
沈黙,ちんもく,suru,ちんもく
没収,ぼっしゅう,suru,ぼっしゅう
没落,ぼつらく,suru,ぼつらく
没頭,ぼっとう,suru,ぼっとう
沸かす,わかす,godan,わか
沸く,わく,godan,わ
沸騰,ふっとう,suru,ふっとう
油断,ゆだん,suru,ゆだん
治す,なおす,godan,なお
治まる,おさまる,godan,おさま
治める,おさめる,ichidan,おさ
治る,なおる,godan,なお
治療,ちりょう,suru,ちりょう
治癒,ちゆ,suru,ちゆ
沿う,そう,godan,そ
泊まる,とまる,godan,とま
泊める,とめる,ichidan,と
波及,はきゅう,suru,はきゅう
波打つ,なみうつ,godan,なみう
泣かされる,なかされる,ichidan,なかさ
泣かす,なかす,godan,なか
泣かせる,なかせる,ichidan,なか
泣き,なき,suru,なき
泣きじゃくる,なきじゃくる,godan,なきじゃく
泣く,なく,godan,な
泥々,どろどろ,suru,どろどろ
泥棒,どろぼう,suru,どろぼう
泥酔,でいすい,suru,でいすい
注ぐ,そそぐ,godan,そそ
注ぐ,つぐ,godan,そそ
注す,さす,godan,さ
注入,ちゅうにゅう,suru,ちゅうにゅう
注射,ちゅうしゃ,suru,ちゅうしゃ
注意,ちゅうい,suru,ちゅうい
注文,ちゅうもん,suru,ちゅうもん
注目,ちゅうもく,suru,ちゅうもく
注視,ちゅうし,suru,ちゅうし
注釈,ちゅうしゃく,suru,ちゅうしゃく
泳ぐ,およぐ,godan,およ
洒落る,しゃれる,ichidan,しゃ
洗う,あらう,godan,あら
洗練,せんれん,suru,せんれん
洗脳,せんのう,suru,せんのう
洗車,せんしゃ,suru,せんしゃ
洗面,せんめん,suru,せんめん
洗顔,せんがん,suru,せんがん
洗髪,せんぱつ,suru,せんぱつ
洞察,どうさつ,suru,どうさつ
活写,かっしゃ,suru,かっしゃ
活用,かつよう,suru,かつよう
活躍,かつやく,suru,かつやく
派兵,はへい,suru,はへい
派生,はせい,suru,はせい
派遣,はけん,suru,はけん
流す,ながす,godan,なが
流れる,ながれる,ichidan,なが
流会,りゅうかい,suru,りゅうかい
流入,りゅうにゅう,suru,りゅうにゅう
流出,りゅうしゅつ,suru,りゅうしゅつ
流動,りゅうどう,suru,りゅうどう
流失,りゅうしつ,suru,りゅうしつ
流布,るふ,suru,るふ
流浪,るろう,suru,るろう
流産,りゅうざん,suru,りゅうざん
流用,りゅうよう,suru,りゅうよう
流血,りゅうけつ,suru,りゅうけつ
流行,りゅうこう,suru,りゅうこう
流行る,はやる,godan,はや
流転,るてん,suru,るてん
流通,りゅうつう,suru,りゅうつう
浄化,じょうか,suru,じょうか
浚う,さらう,godan,さら
浪,ろう,suru,ろう
浪人,ろうにん,suru,ろうにん
浪費,ろうひ,suru,ろうひ
浮かす,うかす,godan,うか
浮かぶ,うかぶ,godan,うか
浮かべる,うかべる,ichidan,うか
浮かれる,うかれる,ichidan,うか
浮き,うき,suru,うき
浮く,うく,godan,う
浮上,ふじょう,suru,ふじょう
浮動,ふどう,suru,ふどう
浮揚,ふよう,suru,ふよう
浮気,うわき,suru,うわき
浮沈,ふちん,suru,ふちん
浴びせる,あびせる,ichidan,あび
浴びる,あびる,ichidan,あ
浸かる,つかる,godan,つか
浸す,ひたす,godan,ひた
浸る,ひたる,godan,ひた
浸水,しんすい,suru,しんすい
浸透,しんとう,suru,しんとう
浸食,しんしょく,suru,しんしょく
消える,きえる,ichidan,き
消す,けす,godan,け
消化,しょうか,suru,しょうか
消失,しょうしつ,suru,しょうしつ
消毒,しょうどく,suru,しょうどく
消火,しょうか,suru,しょうか
消灯,しょうとう,suru,しょうとう
消耗,しょうもう,suru,しょうもう
消費,しょうひ,suru,しょうひ
消長,しょうちょう,suru,しょうちょう
消音,しょうおん,suru,しょうおん
涙ぐむ,なみだぐむ,godan,なみだぐ
液化,えきか,suru,えきか
液状化,えきじょうか,suru,えきじょうか
涼む,すずむ,godan,すず
淀む,よどむ,godan,よど
淘汰,とうた,suru,とうた
深まる,ふかまる,godan,ふかま
深める,ふかめる,ichidan,ふか
深入り,ふかいり,suru,ふかいり
深刻化,しんこくか,suru,しんこくか
深化,しんか,suru,しんか
深呼吸,しんこきゅう,suru,しんこきゅう
深追い,ふかおい,suru,ふかおい
混ざる,まざる,godan,まざ
混じる,まじる,godan,まじ
混ぜる,まぜる,ichidan,ま
混む,こむ,godan,こ
混乱,こんらん,suru,こんらん
混信,こんしん,suru,こんしん
混入,こんにゅう,suru,こんにゅう
混同,こんどう,suru,こんどう
混在,こんざい,suru,こんざい
混成,こんせい,suru,こんせい
混紡,こんぼう,suru,こんぼう
混迷,こんめい,suru,こんめい
混雑,こんざつ,suru,こんざつ
添う,そう,godan,そ
添える,そえる,ichidan,そえ
添乗,てんじょう,suru,てんじょう
添付,てんぷ,suru,てんぷ
添削,てんさく,suru,てんさく
添加,てんか,suru,てんか
清掃,せいそう,suru,せいそう
清書,せいしょ,suru,せいしょ
清算,せいさん,suru,せいさん
渇く,かわく,godan,かわ
渇望,かつぼう,suru,かつぼう
渇水,かっすい,suru,かっすい
済ます,すます,godan,すま
済ませる,すませる,ichidan,すま
済む,すむ,godan,す
渋る,しぶる,godan,しぶ
渋滞,じゅうたい,suru,じゅうたい
減らす,へらす,godan,へら
減る,へる,godan,へ
減俸,げんぽう,suru,げんぽう
減免,げんめん,suru,げんめん
減刑,げんけい,suru,げんけい
減反,げんたん,suru,げんたん
減収,げんしゅう,suru,げんしゅう
減員,げんいん,suru,げんいん
減圧,げんあつ,suru,げんあつ
減少,げんしょう,suru,げんしょう
減殺,げんさい,suru,げんさい
減水,げんすい,suru,げんすい
減産,げんさん,suru,げんさん
減税,げんぜい,suru,げんぜい
減給,げんきゅう,suru,げんきゅう
減衰,げんすい,suru,げんすい
減退,げんたい,suru,げんたい
減速,げんそく,suru,げんそく
減配,げんぱい,suru,げんぱい
減量,げんりょう,suru,げんりょう
減額,げんがく,suru,げんがく
減食,げんしょく,suru,げんしょく
渡す,わたす,godan,わた
渡る,わたる,godan,わた
渡欧,とおう,suru,とおう
渡米,とべい,suru,とべい
渡航,とこう,suru,とこう
渦巻く,うずまく,godan,うずま
温まる,あたたまる,godan,あたたま
温める,あたためる,ichidan,あたた
温存,おんぞん,suru,おんぞん
測地,そくち,suru,そくち
測定,そくてい,suru,そくてい
測量,そくりょう,suru,そくりょう
湧く,わく,godan,わ
湧出,ゆうしゅつ,suru,ゆうしゅつ
湯治,とうじ,suru,とうじ
湾曲,わんきょく,suru,わんきょく
湿る,しめる,godan,しめ
満たす,みたす,godan,み
満ちる,みちる,ichidan,み
満了,まんりょう,suru,まんりょう
満喫,まんきつ,suru,まんきつ
満悦,まんえつ,suru,まんえつ
満載,まんさい,suru,まんさい
満開,まんかい,suru,まんかい
準える,なぞらえる,ichidan,なぞら
準じる,じゅんじる,suru,じゅんじる
準ずる,じゅんずる,ichidan,じゅん
準備,じゅんび,suru,じゅんび
準拠,じゅんきょ,suru,じゅんきょ
準用,じゅんよう,suru,じゅんよう
溜まる,たまる,godan,たま
溜める,ためる,ichidan,た
溢れる,あふれる,ichidan,あふ
溶かす,とかす,godan,とか
溶く,とく,godan,と
溶ける,とける,ichidan,と
溶接,ようせつ,suru,ようせつ
溶融,ようゆう,suru,ようゆう
溶解,ようかい,suru,ようかい
溺れる,おぼれる,ichidan,おぼ
滅びる,ほろびる,ichidan,ほろ
滅ぼす,ほろぼす,godan,ほろぼ
滅亡,めつぼう,suru,めつぼう
滑る,すべる,godan,すべ
滑空,かっくう,suru,かっくう
滑落,かつらく,suru,かつらく
滑走,かっそう,suru,かっそう
滑降,かっこう,suru,かっこう
滞る,とどこおる,godan,とどこお
滞在,たいざい,suru,たいざい
滞留,たいりゅう,suru,たいりゅう
滞納,たいのう,suru,たいのう
滲む,にじむ,godan,にじ
漁る,あさる,godan,あさ
漂う,ただよう,godan,ただよ
漂泊,ひょうはく,suru,ひょうはく
漂流,ひょうりゅう,suru,ひょうりゅう
漂白,ひょうはく,suru,ひょうはく
漂着,ひょうちゃく,suru,ひょうちゃく
漏らす,もらす,godan,もら
漏る,もる,godan,も
漏れる,もれる,ichidan,も
漏出,ろうしゅつ,suru,ろうしゅつ
漏洩,ろうえい,suru,ろうえい
演じる,えんじる,suru,えんじる
演ずる,えんずる,ichidan,えん
演出,えんしゅつ,suru,えんしゅつ
演奏,えんそう,suru,えんそう
演技,えんぎ,suru,えんぎ
演算,えんざん,suru,えんざん
演習,えんしゅう,suru,えんしゅう
演説,えんぜつ,suru,えんぜつ
漕ぐ,こぐ,godan,こ
漬ける,つける,ichidan,つ
漸減,ぜんげん,suru,ぜんげん
漸進,ぜんしん,suru,ぜんしん
潜む,ひそむ,godan,ひそ
潜る,くぐる,godan,くぐ
潜伏,せんぷく,suru,せんぷく
潜入,せんにゅう,suru,せんにゅう
潜在,せんざい,suru,せんざい
潜水,せんすい,suru,せんすい
